Ano,IdServicio,servicio_salud,IdComuna,comuna,IdEstablecimiento,establecimiento,tipo_establecimiento,dependencia,nivel_atencion,estado_funcionamiento,es_aps,numerador,rem_reporta,denominador,denominador_directo,indicador_id,nombre_indicador,grupo_indicador,unidad,estado_calculo,metodo_calculo
2025,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,113311,Centro de Salud Familiar Santa Anselma,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,4435.0,True,5719.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,113326,Centro de Salud Familiar Eduardo Frei Montalva,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,3516.0,True,4109.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,200360,Centro Comunitario de Salud Familiar Eduardo Frei Montalva,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,411.0,True,501.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113308,Centro de Salud Familiar Clara Estrella,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,2264.0,True,2868.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113309,Centro de Salud Familiar Julio Acuña Pinzón,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,2492.0,True,3489.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113310,Centro de Salud Familiar Dra. Mariela Salgado Zepeda,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,2553.0,True,3280.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113396,Centro de Salud Familiar Pueblo Lo Espejo,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,1873.0,True,2515.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,111303,Centro de Salud Familiar Lo Valledor Norte,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,1424.0,True,1914.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113303,Centro de Salud Familiar Amador Neghme,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,3965.0,True,5044.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113306,Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,2512.0,True,3280.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113331,Centro de Salud Familiar Edgardo Enríquez Fröedden,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,3271.0,True,3607.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113703,Centro Comunitario de Salud Familiar Dr. Miguel Enríquez Espinosa,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,620.0,True,847.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113301,Centro de Salud Familiar San Joaquín,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,1970.0,True,2619.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113305,Centro de Salud Familiar Arturo Baeza Goñi,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,1421.0,True,2231.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113322,Centro de Salud Familiar Santa Teresa de Los Andes,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,2555.0,True,3445.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113701,Centro Comunitario de Salud Familiar Yalta,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,639.0,True,863.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113702,Centro Comunitario de Salud Familiar Sierra Bella,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,418.0,True,537.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113722,Centro Comunitario de Salud Familiar Dr. Salvador Allende,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,623.0,True,897.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113753,Centro Comunitario de Salud Familiar Reverendo Javier Peró,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,519.0,True,709.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,200210,Centro Comunitario de Salud Familiar Coñimo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,843.0,True,1199.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,200337,Centro Comunitario de Salud Familiar Martín Henríquez,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,584.0,True,807.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,113100,"Hospital Barros Luco Trudeau (Santiago, San Miguel)",Hospital,Servicio de Salud,Terciario,Vigente en Operación Habitual,False,38.0,True,125.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,113300,Centro de Salud Familiar Barros Luco,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,4791.0,True,6961.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,113302,Centro de Salud Familiar Recreo,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,3699.0,True,5069.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,200361,Centro Comunitario de Salud Familiar Atacama,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,1211.0,True,1532.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113180,"Hospital El Pino (Santiago, San Bernardo)",Hospital,Servicio de Salud,Terciario,Vigente en Operación Habitual,False,946.0,True,1340.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113190,Hospital Parroquial de San Bernardo (D),Hospital,Delegado,Terciario,Vigente en Operación Habitual,False,0.0,False,12.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113313,Centro de Salud Familiar Raúl Cuevas (Ex-San Bernardo),Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,3812.0,True,4790.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113315,Centro de Salud Familiar Confraternidad,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,2038.0,True,2894.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113316,Centro de Salud Familiar Carol Urzúa,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,3451.0,True,4603.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113328,Centro de Salud Familiar Padre Joan Alsina,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,3681.0,True,4894.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113330,Centro de Salud Familiar Raúl Brañes F.,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,2921.0,True,3996.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113332,Centro de Salud Familiar Juan Pablo II ( San Bernardo),Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,2963.0,True,4261.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113394,Centro de Salud Familiar El Manzano,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,1713.0,True,2451.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113713,Centro Comunitario de Salud Familiar Ribera del Maipo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,295.0,True,434.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113716,Centro Comunitario de Salud Familiar Rapa Nui,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,580.0,True,845.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,113728,Centro Comunitario de Salud Familiar Lo Herrera,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,688.0,True,1026.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,200377,Centro Comunitario de Salud Familiar Las Hortensias,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,367.0,True,482.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13402,Buin,113150,Hospital San Luis (Buin),Hospital,Servicio de Salud,Terciario,Vigente en Operación Habitual,False,503.0,True,1225.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13402,Buin,113320,Centro de Salud Familiar Maipo,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,1397.0,True,1642.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13402,Buin,113333,Centro de Salud Familiar Alto Jahuel,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,1239.0,True,1440.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13402,Buin,113390,Centro de Salud Familiar Dr. Héctor García,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,3540.0,True,4550.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13402,Buin,113402,Centro Comunitario de Salud Familiar Dr. Ramón Galindo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,824.0,True,928.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13402,Buin,113404,Posta de Salud Rural Valdivia de Paine,Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,453.0,True,489.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13402,Buin,113405,Posta de Salud Rural Viluco,Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,514.0,True,585.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13402,Buin,113406,Posta de Salud Rural El Recurso,Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,203.0,True,258.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13402,Buin,113407,Posta de Salud Rural Los Morros,Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,335.0,True,394.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13402,Buin,113790,Centro Comunitario de Salud Familiar Dr. Héctor García,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,670.0,True,827.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,113321,Centro de Salud Familiar Calera de Tango,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,885.0,True,1208.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,113334,Centro de Salud Familiar Los Bajos de San Agustín,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,1080.0,True,1572.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,113413,Posta de Salud Rural Santa Inés,Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,48.0,True,59.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13404,Paine,113318,Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,4217.0,True,5931.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13404,Paine,113319,Centro de Salud Familiar Dr. Raúl Moya,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,1842.0,True,2634.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13404,Paine,113408,Posta de Salud Rural Pintué,Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,430.0,True,625.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13404,Paine,113409,Posta de Salud Rural Huelquén,Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,970.0,True,1337.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13404,Paine,113410,Posta de Salud Rural Rangue,Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,150.0,True,257.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13404,Paine,113411,Posta de Salud Rural Abrantes,Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,403.0,True,570.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,13,Servicio de Salud Metropolitano Sur,13404,Paine,113412,Posta de Salud Rural Chada,Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,228.0,True,361.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,114302,Centro de Salud Familiar Los Castaños,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,3064.0,True,4688.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,114303,Centro de Salud Familiar Bellavista,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,4476.0,True,6518.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,114304,Centro de Salud Familiar Villa O'Higgins,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,2846.0,True,4962.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,114305,Centro de Salud Familiar Los Quillayes,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,3071.0,True,6185.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,114316,Centro de Salud Familiar Dr. Fernando Maffioletti,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,3887.0,True,6257.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,114324,Centro de Salud Familiar Santa Amalia,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,4308.0,True,6061.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,114330,Centro de Salud Familiar Trinidad,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,2504.0,True,3841.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,114331,Centro de Salud Familiar La Florida,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,4257.0,True,7503.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,114334,Centro de Salud Familiar José Alvo,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,2448.0,True,3618.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,200475,Centro Comunitario de Salud Familiar Las Lomas,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,0.0,False,845.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,113307,Centro de Salud Familiar Padre Esteban Gumucio Vives,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,3230.0,True,4211.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,114306,Centro de Salud Familiar La Granja,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,3443.0,True,4920.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,114315,Centro de Salud Familiar Malaquías Concha,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,1899.0,True,2378.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,114325,Centro de Salud Familiar Granja Sur,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,3709.0,True,5554.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,114706,Centro Comunitario de Salud Familiar Millalemu,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,458.0,True,700.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,114796,Centro Comunitario de Salud Familiar San Gregorio,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,599.0,True,836.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,114308,Centro de Salud Familiar San Rafael,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,2046.0,True,3264.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,114309,Centro de Salud Familiar Pablo de Rokha,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,2768.0,True,3857.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,114311,Centro de Salud Familiar Santiago de Nueva Extremadura,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,2000.0,True,3019.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,114317,Centro de Salud Familiar Santo Tomás,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,1894.0,True,2938.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,114318,Centro de Salud Familiar Flor Fernández,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,1211.0,True,1644.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,114319,Centro de Salud Familiar El Roble,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,2607.0,True,5111.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,114327,Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,Centro de Salud Familiar (CESFAM),Delegado,Primario,Vigente en Operación Habitual,True,1160.0,True,2090.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,114307,Centro de Salud Familiar La Bandera,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,2432.0,True,4165.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,114314,Centro de Salud Familiar Dr. Salvador Allende (Ex Consultorio San Ramón),Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,2721.0,True,3685.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,114328,Centro de Salud Familiar Poetisa Gabriela Mistral,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,2798.0,True,3334.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,114714,Centro Comunitario de Salud Familiar Modelo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,880.0,True,1125.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,114301,Centro de Salud Familiar Dr. Alejandro del Río,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,6488.0,True,8042.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,114312,Centro de Salud Familiar San Gerónimo,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,3469.0,True,3799.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,114313,Centro de Salud Familiar Vista Hermosa,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,1183.0,True,2347.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,114320,Centro de Salud Familiar Bernardo Leighton,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,3785.0,True,7836.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
2025,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,114321,Centro de Salud Familiar Cardenal Silva Henríquez,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,2590.0,True,3449.0,True,2,Control de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total."
