AnoIndicador,AnoInscritos,BasePago,IdEstablecimiento,IdEstablecimiento_denominador_original,servicio_salud_denominador,dependencia_denominador,comuna_denominador,establecimiento_denominador,poblacion_inscrita_validada_15_mas,poblacion_inscrita_validada_15_mas_hombres,poblacion_inscrita_validada_15_mas_mujeres,poblacion_estimada_hta_15_mas,poblacion_estimada_dm2_15_mas,EstablecimientoCodigoAntiguo_master,EstablecimientoCodigo_master,codigo_madre_master,RegionCodigo_master,RegionGlosa_master,IdServicio_master,servicio_salud_master,tipo_establecimiento_master,establecimiento_master,dependencia_master,nivel_atencion_master,IdComuna_master,comuna_master,estado_funcionamiento_master,es_aps,sin_match_master
2024,2023,2024,112311,112311,Metropolitano Oriente,Municipal,Ñuñoa,Centro De Salud Familiar Salvador Bustos,39680,15243,24437,10951.68,4880.64,12-311,112311,,13,Metropolitana de Santiago,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Salvador Bustos,Municipal,Primario,13120,Ñuñoa,Vigente en Operación Habitual,True,False
2024,2023,2024,112312,112312,Metropolitano Oriente,Municipal,Macul,Centro De Salud Familiar Félix De Amesti,38713,17234,21477,10684.788,4761.699,12-312,112312,,13,Metropolitana de Santiago,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Félix de Amesti,Municipal,Primario,13118,Macul,Vigente en Operación Habitual,True,False
2024,2023,2024,112313,112313,Metropolitano Oriente,Municipal,Macul,Centro De Salud Familiar Santa Julia,38702,18212,20486,10681.752,4760.346,12-313,112313,,13,Metropolitana de Santiago,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santa Julia,Municipal,Primario,13118,Macul,Vigente en Operación Habitual,True,False
2024,2023,2024,112314,112314,Metropolitano Oriente,Municipal,Peñalolén,Centro De Salud Familiar La Faena,31518,15043,16475,8698.968,3876.714,12-314,112314,,13,Metropolitana de Santiago,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar La Faena,Municipal,Primario,13122,Peñalolén,Vigente en Operación Habitual,True,False
2024,2023,2024,112315,112315,Metropolitano Oriente,Municipal,Peñalolén,Centro De Salud Familiar San Luis,19166,9064,10100,5289.816,2357.418,12-315,112315,,13,Metropolitana de Santiago,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Luis,Municipal,Primario,13122,Peñalolén,Vigente en Operación Habitual,True,False
2024,2023,2024,112316,112316,Metropolitano Oriente,Municipal,Peñalolén,Centro De Salud Familiar Carol Urzúa Ibáñez De Peñalolén,37699,17408,20291,10404.924,4636.977,12-316,112316,,13,Metropolitana de Santiago,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Carol Urzúa Ibáñez,Municipal,Primario,13122,Peñalolén,Vigente en Operación Habitual,True,False
2024,2023,2024,112317,112317,Metropolitano Oriente,Municipal,La Reina,Centro De Salud Familiar La Reina,9142,3570,5571,2523.192,1124.466,12-317,112317,,13,Metropolitana de Santiago,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Ossandon,Municipal,Primario,13113,La Reina,Vigente en Operación Habitual,True,False
2024,2023,2024,112318,112318,Metropolitano Oriente,Municipal,Peñalolén,Centro De Salud Familiar Lo Hermida,23626,10989,12637,6520.776,2905.998,12-318,112318,,13,Metropolitana de Santiago,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Lo Hermida,Municipal,Primario,13122,Peñalolén,Vigente en Operación Habitual,True,False
2024,2023,2024,112319,112319,Metropolitano Oriente,Municipal,Macul,Centro De Salud Familiar Padre Alberto Hurtado,32146,14088,18056,8872.296,3953.958,12-319,112319,,13,Metropolitana de Santiago,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Alberto Hurtado,Municipal,Primario,13118,Macul,Vigente en Operación Habitual,True,False
2024,2023,2024,112320,112320,Metropolitano Oriente,Municipal,La Reina,Centro De Salud Familiar Juan Pablo Ii,14831,6521,8309,4093.356,1824.213,12-320,112320,,13,Metropolitana de Santiago,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Juan Pablo II ( La Reina),Municipal,Primario,13113,La Reina,Vigente en Operación Habitual,True,False
2024,2023,2024,112321,112321,Metropolitano Oriente,Municipal,Peñalolén,Centro De Salud Familiar Cardenal Silva Henríquez,19094,8898,10196,5269.944,2348.562,12-321,112321,,13,Metropolitana de Santiago,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Cardenal Silva Henríquez,Municipal,Primario,13122,Peñalolén,Vigente en Operación Habitual,True,False
2024,2023,2024,112322,112322,Metropolitano Oriente,Municipal,Peñalolén,Centro De Salud Familiar Padre Gerardo Whelan,19431,9022,10409,5362.956,2390.013,12-322,112322,,13,Metropolitana de Santiago,12,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Gerardo Whelan,Municipal,Primario,13122,Peñalolén,Vigente en Operación Habitual,True,False
2024,2023,2024,112323,112323,Metropolitano Oriente,Municipal,Macul,Centro Odontológico Macul,23,14,9,6.348,2.829,12-323,112323,,13,Metropolitana de Santiago,12,Servicio de Salud Metropolitano Oriente,Clínica Dental,Centro Odontológico Macul,Municipal,Primario,13118,Macul,Vigente en Operación Habitual,True,False
2024,2023,2024,112407,112407,Metropolitano Oriente,Municipal,Lo Barnechea,Posta De Farellones,5,1,4,1.38,0.615,12-407,112407,,13,Metropolitana de Santiago,12,Servicio de Salud Metropolitano Oriente,Posta de Salud Rural (PSR),Posta de Salud Rural de Farellones,Municipal,Primario,13115,Lo Barnechea,Vigente en Operación Habitual,True,False
2024,2023,2024,112707,112707,Metropolitano Oriente,Municipal,Lo Barnechea,Centro Comunitario De Salud Familiar Lo Barnechea,1279,443,836,353.004,157.317,12-707,112707,112307,13,Metropolitana de Santiago,12,Servicio de Salud Metropolitano Oriente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Cerro 18,Municipal,Primario,13115,Lo Barnechea,Vigente en Operación Habitual,True,False
2024,2023,2024,112716,112716,Metropolitano Oriente,Municipal,Peñalolén,Centro Comunitario De Salud Familiar General Carol Urzúa Ibáñez,194,73,121,53.544,23.862,12-716,112716,112316,13,Metropolitana de Santiago,12,Servicio de Salud Metropolitano Oriente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Esperanza Andina,Municipal,Primario,13122,Peñalolén,Vigente en Operación Habitual,True,False
2024,2023,2024,112717,112717,Metropolitano Oriente,Municipal,La Reina,Centro Comunitario De Salud Familiar Dragones De La Reina,12166,4491,7675,3357.816,1496.418,12-717,112717,112317,13,Metropolitana de Santiago,12,Servicio de Salud Metropolitano Oriente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dragones de La Reina,Municipal,Primario,13113,La Reina,Vigente en Operación Habitual,True,False
2024,2023,2024,112799,112799,Metropolitano Oriente,Municipal,Lo Barnechea,Centro Comunitario De Salud Familiar Bicentenario,6,3,3,1.656,0.738,12-799,112799,112307,13,Metropolitana de Santiago,12,Servicio de Salud Metropolitano Oriente,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Bicentenario,Municipal,Primario,13115,Lo Barnechea,Vigente en Operación Habitual,True,False
2024,2023,2024,113181,113181,Metropolitano Sur,Servicio de Salud,San Bernardo,Centro De Referencia De Salud El Pino,23,13,10,6.348,2.829,13-181,113181,113180,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Referencia de Salud (CRS),Centro de Referencia de Salud El Pino,Servicio de Salud,Secundario,13401,San Bernardo,Cerrado,False,False
2024,2023,2024,113300,113300,Metropolitano Sur,Municipal,San Miguel,Centro De Salud Familiar Barros Luco,39912,15682,24228,11015.712,4909.176,13-300,113300,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Barros Luco,Municipal,Primario,13130,San Miguel,Vigente en Operación Habitual,True,False
2024,2023,2024,113301,113301,Metropolitano Sur,Municipal,San Joaquín,Centro De Salud Familiar San Joaquín,16602,7564,9038,4582.152,2042.046,13-301,113301,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Joaquín,Municipal,Primario,13129,San Joaquín,Vigente en Operación Habitual,True,False
2024,2023,2024,113302,113302,Metropolitano Sur,Municipal,San Miguel,Centro De Salud Familiar Recreo,33599,14793,18804,9273.324,4132.677,13-302,113302,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Recreo,Municipal,Primario,13130,San Miguel,Vigente en Operación Habitual,True,False
2024,2023,2024,113303,113303,Metropolitano Sur,Municipal,Pedro Aguirre Cerda,Centro De Salud Familiar Amador Neghme,29727,14412,15314,8204.652,3656.421,13-303,113303,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Amador Neghme,Municipal,Primario,13121,Pedro Aguirre Cerda,Vigente en Operación Habitual,True,False
2024,2023,2024,113304,113304,Metropolitano Sur,Municipal,Pedro Aguirre Cerda,Consultorio Villa Sur,1296,732,564,357.696,159.408,13-304,113304,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Villa Sur,Municipal,Primario,13121,Pedro Aguirre Cerda,Vigente en Operación Habitual,True,False
2024,2023,2024,113305,113305,Metropolitano Sur,Municipal,San Joaquín,Centro De Salud Familiar Arturo Baeza Goñi,14213,6959,7254,3922.788,1748.199,13-305,113305,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Arturo Baeza Goñi,Municipal,Primario,13129,San Joaquín,Vigente en Operación Habitual,True,False
2024,2023,2024,113306,113306,Metropolitano Sur,Municipal,Pedro Aguirre Cerda,Centro De Salud Familiar Padre Pierre Dubois,22189,10821,11368,6124.164,2729.247,13-306,113306,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Municipal,Primario,13121,Pedro Aguirre Cerda,Vigente en Operación Habitual,True,False
2024,2023,2024,113307,113307,Metropolitano Sur,Municipal,La Granja,Centro De Salud Familiar Padre Esteban Gumucio,25048,12636,12412,6913.248,3080.904,13-307,113307,,13,Metropolitana de Santiago,14,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Esteban Gumucio Vives,Municipal,Primario,13111,La Granja,Vigente en Operación Habitual,True,False
2024,2023,2024,113308,113308,Metropolitano Sur,Municipal,Lo Espejo,Centro De Salud Familiar Clara Estrella,21478,10204,11274,5927.928,2641.794,13-308,113308,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Clara Estrella,Municipal,Primario,13116,Lo Espejo,Vigente en Operación Habitual,True,False
2024,2023,2024,113309,113309,Metropolitano Sur,Municipal,Lo Espejo,Centro De Salud Familiar Julio Acuña Pinzón,22124,10425,11698,6106.224,2721.252,13-309,113309,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Julio Acuña Pinzón,Municipal,Primario,13116,Lo Espejo,Vigente en Operación Habitual,True,False
2024,2023,2024,113310,113310,Metropolitano Sur,Municipal,Lo Espejo,Centro De Salud Familiar Mariela Salgado,21594,10240,11354,5959.944,2656.062,13-310,113310,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dra. Mariela Salgado Zepeda,Municipal,Primario,13116,Lo Espejo,Vigente en Operación Habitual,True,False
2024,2023,2024,113311,113311,Metropolitano Sur,Municipal,La Cisterna,Centro De Salud Familiar Santa Anselma,31688,13146,18541,8745.888,3897.624,13-311,113311,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santa Anselma,Municipal,Primario,13109,La Cisterna,Vigente en Operación Habitual,True,False
2024,2023,2024,113312,113312,Metropolitano Sur,Municipal,El Bosque,Centro De Salud Familiar Dr. Carlos Lorca,31627,14721,16906,8729.052,3890.121,13-312,113312,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Carlos Lorca Tobar,Municipal,Primario,13105,El Bosque,Vigente en Operación Habitual,True,False
2024,2023,2024,113313,113313,Metropolitano Sur,Municipal,San Bernardo,Centro De Salud Familiar Raúl Cuevas (Ex-San Bernardo),33919,15606,18312,9361.644,4172.037,13-313,113313,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Raúl Cuevas (Ex-San Bernardo),Municipal,Primario,13401,San Bernardo,Vigente en Operación Habitual,True,False
2024,2023,2024,113314,113314,Metropolitano Sur,Municipal,El Bosque,Centro De Salud Familiar Cóndores De Chile,25260,11877,13381,6971.76,3106.98,13-314,113314,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Cóndores de Chile,Municipal,Primario,13105,El Bosque,Vigente en Operación Habitual,True,False
2024,2023,2024,113315,113315,Metropolitano Sur,Municipal,San Bernardo,Centro De Salud Familiar Confraternidad,21376,10053,11321,5899.776,2629.248,13-315,113315,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Confraternidad,Municipal,Primario,13401,San Bernardo,Vigente en Operación Habitual,True,False
2024,2023,2024,113316,113316,Metropolitano Sur,Municipal,San Bernardo,Centro De Salud Familiar Carol Urzúa De San Bernardo,29227,13557,15669,8066.652,3594.921,13-316,113316,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Carol Urzúa,Municipal,Primario,13401,San Bernardo,Vigente en Operación Habitual,True,False
2024,2023,2024,113317,113317,Metropolitano Sur,Municipal,El Bosque,Centro De Salud Familiar Santa Laura,22565,10611,11952,6227.94,2775.495,13-317,113317,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santa Laura,Municipal,Primario,13105,El Bosque,Vigente en Operación Habitual,True,False
2024,2023,2024,113318,113318,Metropolitano Sur,Municipal,Paine,Centro De Salud Familiar Dr. Miguel Ángel Solar (Ex Cesfam Paine),32520,15501,17017,8975.52,3999.96,13-318,113318,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Municipal,Primario,13404,Paine,Vigente en Operación Habitual,True,False
2024,2023,2024,113319,113319,Metropolitano Sur,Municipal,Paine,Centro De Salud Familiar Dr. Raúl Moya,11768,5818,5950,3247.968,1447.464,13-319,113319,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Raúl Moya,Municipal,Primario,13404,Paine,Vigente en Operación Habitual,True,False
2024,2023,2024,113320,113320,Metropolitano Sur,Municipal,Buin,Centro De Salud Familiar Maipo,12494,5659,6835,3448.344,1536.762,13-320,113320,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Maipo,Municipal,Primario,13402,Buin,Vigente en Operación Habitual,True,False
2024,2023,2024,113321,113321,Metropolitano Sur,Municipal,Calera De Tango,Centro De Salud Familiar Calera De Tango,7029,3366,3663,1940.004,864.567,13-321,113321,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Calera de Tango,Municipal,Primario,13403,Calera de Tango,Vigente en Operación Habitual,True,False
2024,2023,2024,113322,113322,Metropolitano Sur,Municipal,San Joaquín,Centro De Salud Familiar Santa Teresa De Los Andes,22942,10848,12093,6331.992,2821.866,13-322,113322,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santa Teresa de Los Andes,Municipal,Primario,13129,San Joaquín,Vigente en Operación Habitual,True,False
2024,2023,2024,113323,113323,Metropolitano Sur,Municipal,El Bosque,Centro De Salud Familiar Dr. Mario Salcedo,18530,8518,10010,5114.28,2279.19,13-323,113323,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Mario Salcedo,Municipal,Primario,13105,El Bosque,Vigente en Operación Habitual,True,False
2024,2023,2024,113324,113324,Metropolitano Sur,Municipal,El Bosque,Centro De Salud Familiar Dra. Haydeé López Casoou,25806,12991,12813,7122.456,3174.138,13-324,113324,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dra. Haydeé López Casoou,Municipal,Primario,13105,El Bosque,Vigente en Operación Habitual,True,False
2024,2023,2024,113326,113326,Metropolitano Sur,Municipal,La Cisterna,Centro De Salud Familiar Eduardo Frei Montalva,26276,11550,14723,7252.176,3231.948,13-326,113326,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Eduardo Frei Montalva,Municipal,Primario,13109,La Cisterna,Vigente en Operación Habitual,True,False
2024,2023,2024,113328,113328,Metropolitano Sur,Municipal,San Bernardo,Centro De Salud Familiar Joan Alsina,33356,14548,18808,9206.256,4102.788,13-328,113328,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Joan Alsina,Municipal,Primario,13401,San Bernardo,Vigente en Operación Habitual,True,False
2024,2023,2024,113329,113329,Metropolitano Sur,Municipal,El Bosque,Centro De Salud Familiar Orlando Letelier,20632,9715,10915,5694.432,2537.736,13-329,113329,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Canciller Orlando Letelier,Municipal,Primario,13105,El Bosque,Vigente en Operación Habitual,True,False
2024,2023,2024,113330,113330,Metropolitano Sur,Municipal,San Bernardo,Centro De Salud Familiar Raúl Brañes F.,27772,12708,15063,7665.072,3415.956,13-330,113330,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Raúl Brañes F.,Municipal,Primario,13401,San Bernardo,Vigente en Operación Habitual,True,False
2024,2023,2024,113331,113331,Metropolitano Sur,Municipal,Pedro Aguirre Cerda,Centro De Salud Familiar Edgardo Enríquez,23989,10849,13140,6620.964,2950.647,13-331,113331,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Edgardo Enríquez Fröedden,Municipal,Primario,13121,Pedro Aguirre Cerda,Vigente en Operación Habitual,True,False
2024,2023,2024,113332,113332,Metropolitano Sur,Municipal,San Bernardo,Centro De Salud Familiar Juan Pablo Ii,25340,11948,13391,6993.84,3116.82,13-332,113332,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Juan Pablo II ( San Bernardo),Municipal,Primario,13401,San Bernardo,Vigente en Operación Habitual,True,False
2024,2023,2024,113333,113333,Metropolitano Sur,Municipal,Buin,Centro De Salud Familiar Alto Jahuel,8224,3798,4426,2269.824,1011.552,13-333,113333,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Alto Jahuel,Municipal,Primario,13402,Buin,Vigente en Operación Habitual,True,False
2024,2023,2024,113334,113334,Metropolitano Sur,Municipal,Calera De Tango,Centro De Salud Familiar Los Bajos De San Agustín,8749,4177,4571,2414.724,1076.127,13-334,113334,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Los Bajos de San Agustín,Municipal,Primario,13403,Calera de Tango,Vigente en Operación Habitual,True,False
2024,2023,2024,113390,113390,Metropolitano Sur,Municipal,Buin,Centro De Salud Familiar Héctor García,34825,16258,18566,9611.7,4283.475,13-390,113390,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Héctor García,Municipal,Primario,13402,Buin,Vigente en Operación Habitual,True,False
2024,2023,2024,113394,113394,Metropolitano Sur,Municipal,San Bernardo,Centro De Salud Familiar El Manzano,17612,8313,9299,4860.912,2166.276,13-394,113394,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar El Manzano,Municipal,Primario,13401,San Bernardo,Vigente en Operación Habitual,True,False
2024,2023,2024,113396,113396,Metropolitano Sur,Municipal,Lo Espejo,Centro De Salud Familiar Pueblo Lo Espejo,16136,7579,8555,4453.536,1984.728,13-396,113396,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Pueblo Lo Espejo,Municipal,Primario,13116,Lo Espejo,Vigente en Operación Habitual,True,False
2024,2023,2024,113402,113402,Metropolitano Sur,Municipal,Buin,Posta De Salud Rural Linderos,5739,2853,2886,1583.964,705.897,13-402,113402,113333,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Ramón Galindo,Municipal,Primario,13402,Buin,Vigente en Operación Habitual,True,False
2024,2023,2024,113404,113404,Metropolitano Sur,Municipal,Buin,Posta De Salud Rural Valdivia De Paine,2930,1450,1480,808.68,360.39,13-404,113404,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Valdivia de Paine,Municipal,Primario,13402,Buin,Vigente en Operación Habitual,True,False
2024,2023,2024,113405,113405,Metropolitano Sur,Municipal,Buin,Posta De Salud Rural Viluco,4512,2354,2158,1245.312,554.976,13-405,113405,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Viluco,Municipal,Primario,13402,Buin,Vigente en Operación Habitual,True,False
2024,2023,2024,113406,113406,Metropolitano Sur,Municipal,Buin,Posta De Salud Rural El Recurso,1280,639,641,353.28,157.44,13-406,113406,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural El Recurso,Municipal,Primario,13402,Buin,Vigente en Operación Habitual,True,False
2024,2023,2024,113407,113407,Metropolitano Sur,Municipal,Buin,Posta De Salud Rural Los Morros,2651,1337,1314,731.676,326.073,13-407,113407,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Los Morros,Municipal,Primario,13402,Buin,Vigente en Operación Habitual,True,False
2024,2023,2024,113408,113408,Metropolitano Sur,Municipal,Paine,Posta De Salud Rural Pintué,2218,1040,1178,612.168,272.814,13-408,113408,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Pintué,Municipal,Primario,13404,Paine,Vigente en Operación Habitual,True,False
2024,2023,2024,113409,113409,Metropolitano Sur,Municipal,Paine,Posta De Salud Rural Huelquén,6580,3357,3223,1816.08,809.34,13-409,113409,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Huelquén,Municipal,Primario,13404,Paine,Vigente en Operación Habitual,True,False
2024,2023,2024,113410,113410,Metropolitano Sur,Municipal,Paine,Posta De Salud Rural Rangue,1007,499,508,277.932,123.861,13-410,113410,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Rangue,Municipal,Primario,13404,Paine,Vigente en Operación Habitual,True,False
2024,2023,2024,113411,113411,Metropolitano Sur,Municipal,Paine,Posta De Salud Rural Abrantes,2361,1142,1219,651.636,290.403,13-411,113411,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Abrantes,Municipal,Primario,13404,Paine,Vigente en Operación Habitual,True,False
2024,2023,2024,113412,113412,Metropolitano Sur,Municipal,Paine,Posta De Salud Rural Chada,1614,810,804,445.464,198.522,13-412,113412,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Chada,Municipal,Primario,13404,Paine,Vigente en Operación Habitual,True,False
2024,2023,2024,113413,113413,Metropolitano Sur,Municipal,Calera De Tango,Posta De Salud Rural Santa Inés,60,30,30,16.56,7.38,13-413,113413,,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Santa Inés,Municipal,Primario,13403,Calera de Tango,Vigente en Operación Habitual,True,False
2024,2023,2024,113701,113701,Metropolitano Sur,Municipal,San Joaquín,Centro Comunitario De Salud Familiar Yalta,5993,2681,3312,1654.068,737.139,13-701,113701,113301,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Yalta,Municipal,Primario,13129,San Joaquín,Vigente en Operación Habitual,True,False
2024,2023,2024,113702,113702,Metropolitano Sur,Municipal,San Joaquín,Centro Comunitario De Salud Familia Sierra Bella,2428,1137,1291,670.128,298.644,13-702,113702,113301,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Sierra Bella,Municipal,Primario,13129,San Joaquín,Vigente en Operación Habitual,True,False
2024,2023,2024,113703,113703,Metropolitano Sur,Municipal,Pedro Aguirre Cerda,Centro Comunitario De Salud Familiar Cooperación,3946,1662,2284,1089.096,485.358,13-703,113703,111303,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Miguel Enríquez Espinosa,Municipal,Primario,13121,Pedro Aguirre Cerda,Vigente en Operación Habitual,True,False
2024,2023,2024,113713,113713,Metropolitano Sur,Municipal,San Bernardo,Centro Comunitario De Salud Familiar Cerrillos De Nos,3035,1376,1659,837.66,373.305,13-713,113713,113328,13,Metropolitana de Santiago,13,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Ribera del Maipo,Municipal,Primario,13401,San Bernardo,Vigente en Operación Habitual,True,False
