Ano,indicador_id,nombre_indicador,nivel,IdServicio,servicio_salud,comuna,n_egresos,denominador_fonasa_15_mas,tasa_x10000
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,comuna,12,Servicio de Salud Metropolitano Oriente,13118,113,116039,9.7381
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,comuna,11,Servicio de Salud Metropolitano Central,13119,747,323045,23.1237
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,comuna,11,Servicio de Salud Metropolitano Central,13119,712,323045,22.0403
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,comuna,11,Servicio de Salud Metropolitano Central,13119,366,323045,11.3297
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,comuna,11,Servicio de Salud Metropolitano Central,13119,344,323045,10.6487
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,comuna,11,Servicio de Salud Metropolitano Central,13119,143,323045,4.4266
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,comuna,12,Servicio de Salud Metropolitano Oriente,13120,252,111875,22.5251
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,comuna,12,Servicio de Salud Metropolitano Oriente,13120,233,111875,20.8268
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,comuna,12,Servicio de Salud Metropolitano Oriente,13120,144,111875,12.8715
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,comuna,12,Servicio de Salud Metropolitano Oriente,13120,100,111875,8.9385
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,comuna,12,Servicio de Salud Metropolitano Oriente,13120,134,111875,11.9777
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,comuna,13,Servicio de Salud Metropolitano Sur,13121,147,92480,15.8953
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,comuna,13,Servicio de Salud Metropolitano Sur,13121,150,92480,16.2197
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,comuna,13,Servicio de Salud Metropolitano Sur,13121,85,92480,9.1912
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,comuna,13,Servicio de Salud Metropolitano Sur,13121,81,92480,8.7587
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,comuna,13,Servicio de Salud Metropolitano Sur,13121,54,92480,5.8391
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,comuna,12,Servicio de Salud Metropolitano Oriente,13122,427,179131,23.8373
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,comuna,12,Servicio de Salud Metropolitano Oriente,13122,368,179131,20.5436
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,comuna,12,Servicio de Salud Metropolitano Oriente,13122,287,179131,16.0218
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,comuna,12,Servicio de Salud Metropolitano Oriente,13122,324,179131,18.0873
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,comuna,12,Servicio de Salud Metropolitano Oriente,13122,209,179131,11.6674
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,comuna,12,Servicio de Salud Metropolitano Oriente,13123,160,78647,20.3441
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,comuna,12,Servicio de Salud Metropolitano Oriente,13123,146,78647,18.564
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,comuna,12,Servicio de Salud Metropolitano Oriente,13123,66,78647,8.3919
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,comuna,12,Servicio de Salud Metropolitano Oriente,13123,35,78647,4.4503
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,comuna,12,Servicio de Salud Metropolitano Oriente,13123,68,78647,8.6462
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,comuna,10,Servicio de Salud Metropolitano Occidente,13124,284,178716,15.8911
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,comuna,10,Servicio de Salud Metropolitano Occidente,13124,226,178716,12.6458
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,comuna,10,Servicio de Salud Metropolitano Occidente,13124,188,178716,10.5195
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,comuna,10,Servicio de Salud Metropolitano Occidente,13124,231,178716,12.9255
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,comuna,10,Servicio de Salud Metropolitano Occidente,13124,64,178716,3.5811
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,comuna,09,Servicio de Salud Metropolitano Norte,13125,183,154296,11.8603
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,comuna,09,Servicio de Salud Metropolitano Norte,13125,173,154296,11.2122
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,comuna,09,Servicio de Salud Metropolitano Norte,13125,114,154296,7.3884
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,comuna,09,Servicio de Salud Metropolitano Norte,13125,104,154296,6.7403
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,comuna,09,Servicio de Salud Metropolitano Norte,13125,80,154296,5.1848
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,comuna,10,Servicio de Salud Metropolitano Occidente,13126,239,95839,24.9377
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,comuna,10,Servicio de Salud Metropolitano Occidente,13126,177,95839,18.4685
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,comuna,10,Servicio de Salud Metropolitano Occidente,13126,141,95839,14.7122
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,comuna,10,Servicio de Salud Metropolitano Occidente,13126,132,95839,13.7731
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,comuna,10,Servicio de Salud Metropolitano Occidente,13126,29,95839,3.0259
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,comuna,09,Servicio de Salud Metropolitano Norte,13127,259,125579,20.6245
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,comuna,09,Servicio de Salud Metropolitano Norte,13127,180,125579,14.3336
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,comuna,09,Servicio de Salud Metropolitano Norte,13127,109,125579,8.6798
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,comuna,09,Servicio de Salud Metropolitano Norte,13127,129,125579,10.2724
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,comuna,09,Servicio de Salud Metropolitano Norte,13127,101,125579,8.0427
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,comuna,10,Servicio de Salud Metropolitano Occidente,13128,291,118062,24.6481
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,comuna,10,Servicio de Salud Metropolitano Occidente,13128,197,118062,16.6861
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,comuna,10,Servicio de Salud Metropolitano Occidente,13128,168,118062,14.2298
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,comuna,10,Servicio de Salud Metropolitano Occidente,13128,193,118062,16.3473
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,comuna,10,Servicio de Salud Metropolitano Occidente,13128,51,118062,4.3198
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,comuna,13,Servicio de Salud Metropolitano Sur,13129,163,83791,19.4532
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,comuna,13,Servicio de Salud Metropolitano Sur,13129,113,83791,13.4859
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,comuna,13,Servicio de Salud Metropolitano Sur,13129,61,83791,7.28
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,comuna,13,Servicio de Salud Metropolitano Sur,13129,57,83791,6.8026
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,comuna,13,Servicio de Salud Metropolitano Sur,13129,70,83791,8.3541
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,comuna,13,Servicio de Salud Metropolitano Sur,13130,132,103834,12.7126
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,comuna,13,Servicio de Salud Metropolitano Sur,13130,122,103834,11.7495
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,comuna,13,Servicio de Salud Metropolitano Sur,13130,61,103834,5.8748
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,comuna,13,Servicio de Salud Metropolitano Sur,13130,37,103834,3.5634
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,comuna,13,Servicio de Salud Metropolitano Sur,13130,66,103834,6.3563
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,155,71044,21.8175
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,197,71044,27.7293
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,75,71044,10.5568
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,46,71044,6.4749
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,178,71044,25.0549
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,comuna,12,Servicio de Salud Metropolitano Oriente,13132,37,21099,17.5364
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,comuna,12,Servicio de Salud Metropolitano Oriente,13132,37,21099,17.5364
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,comuna,12,Servicio de Salud Metropolitano Oriente,13132,29,21099,13.7447
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,comuna,12,Servicio de Salud Metropolitano Oriente,13132,11,21099,5.2135
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,comuna,12,Servicio de Salud Metropolitano Oriente,13132,26,21099,12.3229
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,818,376225,21.7423
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,1103,376225,29.3176
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,617,376225,16.3998
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,340,376225,9.0371
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,856,376225,22.7523
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,28,22252,12.5831
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,42,22252,18.8747
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,27,22252,12.1337
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,16,22252,7.1904
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,31,22252,13.9313
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,20,10239,19.5332
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,31,10239,30.2764
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,37,10239,36.1363
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,18,10239,17.5798
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,24,10239,23.4398
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,comuna,09,Servicio de Salud Metropolitano Norte,13301,116,101666,11.4099
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,comuna,09,Servicio de Salud Metropolitano Norte,13301,151,101666,14.8526
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,comuna,09,Servicio de Salud Metropolitano Norte,13301,57,101666,5.6066
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,comuna,09,Servicio de Salud Metropolitano Norte,13301,83,101666,8.164
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,comuna,09,Servicio de Salud Metropolitano Norte,13301,60,101666,5.9017
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,comuna,09,Servicio de Salud Metropolitano Norte,13302,127,72809,17.4429
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,comuna,09,Servicio de Salud Metropolitano Norte,13302,92,72809,12.6358
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,comuna,09,Servicio de Salud Metropolitano Norte,13302,49,72809,6.7299
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,comuna,09,Servicio de Salud Metropolitano Norte,13302,57,72809,7.8287
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,comuna,09,Servicio de Salud Metropolitano Norte,13302,52,72809,7.142
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,comuna,09,Servicio de Salud Metropolitano Norte,13303,38,14982,25.3638
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,comuna,09,Servicio de Salud Metropolitano Norte,13303,35,14982,23.3614
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,comuna,09,Servicio de Salud Metropolitano Norte,13303,17,14982,11.3469
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,comuna,09,Servicio de Salud Metropolitano Norte,13303,22,14982,14.6843
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,comuna,09,Servicio de Salud Metropolitano Norte,13303,12,14982,8.0096
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,comuna,13,Servicio de Salud Metropolitano Sur,13401,446,219250,20.3421
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,comuna,13,Servicio de Salud Metropolitano Sur,13401,382,219250,17.423
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,comuna,13,Servicio de Salud Metropolitano Sur,13401,219,219250,9.9886
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,comuna,13,Servicio de Salud Metropolitano Sur,13401,311,219250,14.1847
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,comuna,13,Servicio de Salud Metropolitano Sur,13401,85,219250,3.8769
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,comuna,13,Servicio de Salud Metropolitano Sur,13402,136,84429,16.1082
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,comuna,13,Servicio de Salud Metropolitano Sur,13402,161,84429,19.0693
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,comuna,13,Servicio de Salud Metropolitano Sur,13402,74,84429,8.7648
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,comuna,13,Servicio de Salud Metropolitano Sur,13402,68,84429,8.0541
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,comuna,13,Servicio de Salud Metropolitano Sur,13402,53,84429,6.2775
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,comuna,13,Servicio de Salud Metropolitano Sur,13403,29,17408,16.659
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,comuna,13,Servicio de Salud Metropolitano Sur,13403,29,17408,16.659
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,comuna,13,Servicio de Salud Metropolitano Sur,13403,15,17408,8.6167
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,comuna,13,Servicio de Salud Metropolitano Sur,13403,14,17408,8.0423
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,comuna,13,Servicio de Salud Metropolitano Sur,13403,7,17408,4.0211
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,comuna,13,Servicio de Salud Metropolitano Sur,13404,108,64040,16.8645
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,comuna,13,Servicio de Salud Metropolitano Sur,13404,106,64040,16.5522
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,comuna,13,Servicio de Salud Metropolitano Sur,13404,48,64040,7.4953
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,comuna,13,Servicio de Salud Metropolitano Sur,13404,63,64040,9.8376
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,comuna,13,Servicio de Salud Metropolitano Sur,13404,54,64040,8.4322
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,comuna,10,Servicio de Salud Metropolitano Occidente,13501,252,112211,22.4577
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,comuna,10,Servicio de Salud Metropolitano Occidente,13501,189,112211,16.8433
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,comuna,10,Servicio de Salud Metropolitano Occidente,13501,130,112211,11.5853
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,comuna,10,Servicio de Salud Metropolitano Occidente,13501,150,112211,13.3677
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,comuna,10,Servicio de Salud Metropolitano Occidente,13501,47,112211,4.1885
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,comuna,10,Servicio de Salud Metropolitano Occidente,13502,12,8232,14.5773
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,comuna,10,Servicio de Salud Metropolitano Occidente,13502,7,8232,8.5034
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,comuna,10,Servicio de Salud Metropolitano Occidente,13502,3,8232,3.6443
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,comuna,10,Servicio de Salud Metropolitano Occidente,13502,10,8232,12.1477
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,comuna,10,Servicio de Salud Metropolitano Occidente,13502,2,8232,2.4295
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,comuna,10,Servicio de Salud Metropolitano Occidente,13503,90,23787,37.8358
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,comuna,10,Servicio de Salud Metropolitano Occidente,13503,55,23787,23.1219
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,comuna,10,Servicio de Salud Metropolitano Occidente,13503,45,23787,18.9179
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,comuna,10,Servicio de Salud Metropolitano Occidente,13503,59,23787,24.8035
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,comuna,10,Servicio de Salud Metropolitano Occidente,13503,8,23787,3.3632
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,comuna,10,Servicio de Salud Metropolitano Occidente,13504,11,13524,8.1337
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,comuna,10,Servicio de Salud Metropolitano Occidente,13504,17,13524,12.5702
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,comuna,10,Servicio de Salud Metropolitano Occidente,13504,9,13524,6.6548
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,comuna,10,Servicio de Salud Metropolitano Occidente,13504,9,13524,6.6548
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,comuna,10,Servicio de Salud Metropolitano Occidente,13504,5,13524,3.6971
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,comuna,10,Servicio de Salud Metropolitano Occidente,13505,9,13305,6.7644
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,comuna,10,Servicio de Salud Metropolitano Occidente,13505,8,13305,6.0128
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,comuna,10,Servicio de Salud Metropolitano Occidente,13505,10,13305,7.516
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,comuna,10,Servicio de Salud Metropolitano Occidente,13505,6,13305,4.5096
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,comuna,10,Servicio de Salud Metropolitano Occidente,13505,6,13305,4.5096
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,comuna,10,Servicio de Salud Metropolitano Occidente,13601,144,55120,26.1248
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,comuna,10,Servicio de Salud Metropolitano Occidente,13601,118,55120,21.4078
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,comuna,10,Servicio de Salud Metropolitano Occidente,13601,58,55120,10.5225
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,comuna,10,Servicio de Salud Metropolitano Occidente,13601,98,55120,17.7794
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,comuna,10,Servicio de Salud Metropolitano Occidente,13601,23,55120,4.1727
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,comuna,10,Servicio de Salud Metropolitano Occidente,13602,61,29541,20.6493
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,comuna,10,Servicio de Salud Metropolitano Occidente,13602,60,29541,20.3108
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,comuna,10,Servicio de Salud Metropolitano Occidente,13602,25,29541,8.4628
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,comuna,10,Servicio de Salud Metropolitano Occidente,13602,41,29541,13.879
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,comuna,10,Servicio de Salud Metropolitano Occidente,13602,8,29541,2.7081
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,comuna,10,Servicio de Salud Metropolitano Occidente,13603,72,31088,23.1601
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,comuna,10,Servicio de Salud Metropolitano Occidente,13603,39,31088,12.545
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,comuna,10,Servicio de Salud Metropolitano Occidente,13603,26,31088,8.3634
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,comuna,10,Servicio de Salud Metropolitano Occidente,13603,53,31088,17.0484
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,comuna,10,Servicio de Salud Metropolitano Occidente,13603,10,31088,3.2167
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,comuna,10,Servicio de Salud Metropolitano Occidente,13604,109,52723,20.6741
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,comuna,10,Servicio de Salud Metropolitano Occidente,13604,59,52723,11.1906
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,comuna,10,Servicio de Salud Metropolitano Occidente,13604,58,52723,11.0009
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,comuna,10,Servicio de Salud Metropolitano Occidente,13604,56,52723,10.6216
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,comuna,10,Servicio de Salud Metropolitano Occidente,13604,20,52723,3.7934
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,comuna,10,Servicio de Salud Metropolitano Occidente,13605,180,71034,25.34
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,comuna,10,Servicio de Salud Metropolitano Occidente,13605,100,71034,14.0778
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,comuna,10,Servicio de Salud Metropolitano Occidente,13605,90,71034,12.67
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,comuna,10,Servicio de Salud Metropolitano Occidente,13605,90,71034,12.67
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,comuna,10,Servicio de Salud Metropolitano Occidente,13605,27,71034,3.801
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,servicio_salud,09,Servicio de Salud Metropolitano Norte,,1214,739530,16.4158
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,servicio_salud,09,Servicio de Salud Metropolitano Norte,,1008,739530,13.6303
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,servicio_salud,09,Servicio de Salud Metropolitano Norte,,587,739530,7.9375
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,servicio_salud,09,Servicio de Salud Metropolitano Norte,,628,739530,8.4919
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,servicio_salud,09,Servicio de Salud Metropolitano Norte,,475,739530,6.423
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,servicio_salud,10,Servicio de Salud Metropolitano Occidente,,2265,1016515,22.282
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,servicio_salud,10,Servicio de Salud Metropolitano Occidente,,1572,1016515,15.4646
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,servicio_salud,10,Servicio de Salud Metropolitano Occidente,,1247,1016515,12.2674
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,servicio_salud,10,Servicio de Salud Metropolitano Occidente,,1419,1016515,13.9595
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,servicio_salud,10,Servicio de Salud Metropolitano Occidente,,364,1016515,3.5809
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,servicio_salud,11,Servicio de Salud Metropolitano Central,,1750,805569,21.7238
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,servicio_salud,11,Servicio de Salud Metropolitano Central,,1701,805569,21.1155
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,servicio_salud,11,Servicio de Salud Metropolitano Central,,895,805569,11.1102
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,servicio_salud,11,Servicio de Salud Metropolitano Central,,740,805569,9.1861
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,servicio_salud,11,Servicio de Salud Metropolitano Central,,495,805569,6.1447
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,servicio_salud,12,Servicio de Salud Metropolitano Oriente,,1550,682832,22.6996
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,servicio_salud,12,Servicio de Salud Metropolitano Oriente,,1385,682832,20.2832
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,servicio_salud,12,Servicio de Salud Metropolitano Oriente,,933,682832,13.6637
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,servicio_salud,12,Servicio de Salud Metropolitano Oriente,,725,682832,10.6175
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,servicio_salud,12,Servicio de Salud Metropolitano Oriente,,746,682832,10.9251
2025,18,Tasa de egresos hospitalarios por enfermedad cerebrovascular,servicio_salud,13,Servicio de Salud Metropolitano Sur,,1715,966544,17.7436
2025,19,Tasa de egresos hospitalarios por enfermedades isquémicas del corazón,servicio_salud,13,Servicio de Salud Metropolitano Sur,,1567,966544,16.2124
2025,20,Tasa de egresos hospitalarios por insuficiencia cardíaca,servicio_salud,13,Servicio de Salud Metropolitano Sur,,941,966544,9.7357
2025,21,Tasa de egresos hospitalarios por diabetes mellitus,servicio_salud,13,Servicio de Salud Metropolitano Sur,,963,966544,9.9633
2025,22,Tasa de egresos hospitalarios por amputación extremidad inferior en diabetes,servicio_salud,13,Servicio de Salud Metropolitano Sur,,570,966544,5.8973
