Ano,indicador_id,nombre_indicador,grupo_indicador,unidad,estado_calculo,metodo_calculo,numerador,denominador,establecimientos_reportantes,establecimientos_con_denominador,nivel,calculable,valor,IdServicio,servicio_salud,IdComuna,comuna,IdEstablecimiento,establecimiento,tipo_establecimiento,dependencia,nivel_atencion,estado_funcionamiento,es_aps,valor_orden
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",303.0,103.224,1,1,establecimiento,True,293.5363868867705,11,Servicio de Salud Metropolitano Central,13119,Maipú,201129,Centro Comunitario de Salud Familiar LUMEN,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,293.5363868867705
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",1205.0,1854.996,1,1,establecimiento,True,64.95970880799743,11,Servicio de Salud Metropolitano Central,13119,Maipú,201674,CESFAM El Abrazo Dr. Salvador Allende Gossens,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,64.95970880799743
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",3413.0,2782.632,1,1,establecimiento,True,122.65366027559519,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,112317,Centro de Salud Familiar Ossandon,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,122.65366027559519
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",1655.0,4215.624,1,1,establecimiento,True,39.258719468339685,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,112320,Centro de Salud Familiar Juan Pablo II ( La Reina),Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,39.258719468339685
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",0.0,3322.212,0,1,establecimiento,True,0.0,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,112717,Centro Comunitario de Salud Familiar Dragones de La Reina,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,0.0
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",0.0,16.836,0,1,establecimiento,True,0.0,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,200080,Centro Odontológico La Reina,Clínica Dental,Municipal,Primario,Vigente en Operación Habitual,True,0.0
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",4597.0,7886.7,1,1,establecimiento,True,58.28800385459064,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,112304,Centro de Salud Familiar Apoquindo,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,58.28800385459064
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",6428.0,12683.58,1,1,establecimiento,True,50.67969768787677,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,112306,Centro de Salud Familiar Aníbal Ariztía,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,50.67969768787677
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",3660.0,10206.48,1,1,establecimiento,True,35.85957156629906,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,112307,Centro de Salud Familiar Lo Barnechea,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,35.85957156629906
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",5.0,3.036,1,1,establecimiento,True,164.69038208168644,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,112407,Posta de Salud Rural de Farellones,Posta de Salud Rural (PSR),Municipal,Primario,Vigente en Operación Habitual,True,164.69038208168644
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",0.0,351.348,0,1,establecimiento,True,0.0,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,112707,Centro Comunitario de Salud Familiar Cerro 18,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,0.0
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",0.0,3.036,0,1,establecimiento,True,0.0,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,112799,Centro Comunitario de Salud Familiar Bicentenario,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,0.0
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",4911.0,10979.004,1,1,establecimiento,True,44.73083350730175,12,Servicio de Salud Metropolitano Oriente,13118,Macul,112312,Centro de Salud Familiar Félix de Amesti,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,44.73083350730175
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",4207.0,11073.396,1,1,establecimiento,True,37.99195838385984,12,Servicio de Salud Metropolitano Oriente,13118,Macul,112313,Centro de Salud Familiar Santa Julia,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,37.99195838385984
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",3649.0,9089.232,1,1,establecimiento,True,40.146406209017435,12,Servicio de Salud Metropolitano Oriente,13118,Macul,112319,Centro de Salud Familiar Padre Alberto Hurtado,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,40.146406209017435
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",0.0,7.728,0,1,establecimiento,True,0.0,12,Servicio de Salud Metropolitano Oriente,13118,Macul,112323,Centro Odontológico Macul,Clínica Dental,Municipal,Primario,Vigente en Operación Habitual,True,0.0
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",5393.0,10686.996,1,1,establecimiento,True,50.46319845165096,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,112310,Centro de Salud Familiar Rosita Renard,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,50.46319845165096
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",6641.0,12039.672,1,1,establecimiento,True,55.15930998784684,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,112311,Centro de Salud Familiar Salvador Bustos,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,55.15930998784684
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",0.0,8.004,0,1,establecimiento,True,0.0,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,200236,Centro Comunitario de Salud Familiar Villa Olímpica,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,0.0
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",4104.0,8788.944,1,1,establecimiento,True,46.69502957351873,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112314,Centro de Salud Familiar La Faena,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,46.69502957351873
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",2248.0,5445.204,1,1,establecimiento,True,41.284036374027494,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112315,Centro de Salud Familiar San Luis,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,41.284036374027494
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",5220.0,10519.188,1,1,establecimiento,True,49.62360212594356,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112316,Centro de Salud Familiar Carol Urzúa Ibáñez,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,49.62360212594356
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",2943.0,6617.928,1,1,establecimiento,True,44.470112095507844,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112318,Centro de Salud Familiar Lo Hermida,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,44.470112095507844
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",2127.0,5288.988,1,1,establecimiento,True,40.21563293393746,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112321,Centro de Salud Familiar Cardenal Silva Henríquez,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,40.21563293393746
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",2193.0,5466.18,1,1,establecimiento,True,40.119425265907815,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112322,Centro de Salud Familiar Padre Gerardo Whelan,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,40.119425265907815
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",0.0,58.788,0,1,establecimiento,True,0.0,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,112716,Centro Comunitario de Salud Familiar Esperanza Andina,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,0.0
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",3329.0,7315.104,1,1,establecimiento,True,45.50858060254509,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,201112,Centro de Salud Familiar Las Torres,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,45.50858060254509
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",2953.0,7517.964,1,1,establecimiento,True,39.27925166973399,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,112301,Centro de Salud Familiar Dr. Hernán Alessandri,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,39.27925166973399
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",2118.0,4417.656,1,1,establecimiento,True,47.94397753016532,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,112302,Centro de Salud Familiar Dr. Alfonso Leng,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,47.94397753016532
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",3425.0,6087.18,1,1,establecimiento,True,56.265791384516305,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,112303,Centro de Salud Familiar Aguilucho,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,56.265791384516305
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",0.0,28.428,0,1,establecimiento,True,0.0,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,200037,Centro Comunitario de Salud Familiar Elena Caffarena,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,0.0
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",0.0,9.936,0,1,establecimiento,True,0.0,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,200188,Centro de Especialidades Odontológicas Leng,Clínica Dental,Municipal,Primario,Vigente en Operación Habitual,True,0.0
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",0.0,23.736,0,1,establecimiento,True,0.0,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,200265,Centro Comunitario de Salud Familiar Andacollo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,0.0
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",2229.0,5038.932,1,1,establecimiento,True,44.235564202890615,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,112309,Centro de Salud Familiar Vitacura,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,44.235564202890615
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",3223.0,8186.988,1,1,establecimiento,True,39.36734730770339,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113312,Centro de Salud Familiar Dr. Carlos Lorca Tobar,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,39.36734730770339
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",3119.0,7014.264,1,1,establecimiento,True,44.46653276808515,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113314,Centro de Salud Familiar Cóndores de Chile,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,44.46653276808515
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",2044.0,6319.02,1,1,establecimiento,True,32.34678795129624,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113317,Centro de Salud Familiar Santa Laura,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,32.34678795129624
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",1606.0,5201.772,1,1,establecimiento,True,30.874094443201276,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113323,Centro de Salud Familiar Dr. Mario Salcedo,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,30.874094443201276
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",2853.0,7224.852,1,1,establecimiento,True,39.4886981767931,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113324,Centro de Salud Familiar Dra. Haydeé López Casoou,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,39.4886981767931
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",2304.0,5769.228,1,1,establecimiento,True,39.9360191692892,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113329,Centro de Salud Familiar Canciller Orlando Letelier,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,39.9360191692892
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",429.0,893.412,1,1,establecimiento,True,48.01815959490134,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,113717,Centro Comunitario de Salud Familiar Santa Laura,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,48.01815959490134
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",617.0,1048.8,1,1,establecimiento,True,58.829138062547685,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,200962,Centro Comunitario de Salud Familiar Los Sauces,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,58.829138062547685
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",4435.0,9194.94,1,1,establecimiento,True,48.233049916584555,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,113311,Centro de Salud Familiar Santa Anselma,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,48.233049916584555
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",3516.0,7561.572,1,1,establecimiento,True,46.498267820500814,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,113326,Centro de Salud Familiar Eduardo Frei Montalva,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,46.498267820500814
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",411.0,758.448,1,1,establecimiento,True,54.18960825264224,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,200360,Centro Comunitario de Salud Familiar Eduardo Frei Montalva,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,54.18960825264224
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",2264.0,6011.004,1,1,establecimiento,True,37.6642570858379,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113308,Centro de Salud Familiar Clara Estrella,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,37.6642570858379
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",2492.0,6227.388,1,1,establecimiento,True,40.01677749965154,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113309,Centro de Salud Familiar Julio Acuña Pinzón,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,40.01677749965154
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",2553.0,6041.916,1,1,establecimiento,True,42.25480791192727,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113310,Centro de Salud Familiar Dra. Mariela Salgado Zepeda,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,42.25480791192727
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",1873.0,4589.052,1,1,establecimiento,True,40.81452988547526,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113396,Centro de Salud Familiar Pueblo Lo Espejo,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,40.81452988547526
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",1424.0,3883.044,1,1,establecimiento,True,36.67226021646935,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,111303,Centro de Salud Familiar Lo Valledor Norte,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,36.67226021646935
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",3965.0,8322.228,1,1,establecimiento,True,47.64349162267605,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113303,Centro de Salud Familiar Amador Neghme,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,47.64349162267605
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",0.0,181.332,0,1,establecimiento,True,0.0,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113304,Centro de Salud Familiar Villa Sur,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,0.0
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",2512.0,6206.688,1,1,establecimiento,True,40.472470986136244,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113306,Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,40.472470986136244
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",3271.0,6737.16,1,1,establecimiento,True,48.55161522065677,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113331,Centro de Salud Familiar Edgardo Enríquez Fröedden,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,48.55161522065677
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",620.0,1142.088,1,1,establecimiento,True,54.28653483794594,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113703,Centro Comunitario de Salud Familiar Dr. Miguel Enríquez Espinosa,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,54.28653483794594
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",1970.0,4813.992,1,1,establecimiento,True,40.92237793498618,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113301,Centro de Salud Familiar San Joaquín,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,40.92237793498618
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",1421.0,4040.364,1,1,establecimiento,True,35.17009853567649,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113305,Centro de Salud Familiar Arturo Baeza Goñi,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,35.17009853567649
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",2555.0,6546.72,1,1,establecimiento,True,39.027176968008405,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113322,Centro de Salud Familiar Santa Teresa de Los Andes,Centro de Salud Familiar (CESFAM),Municipal,Primario,Vigente en Operación Habitual,True,39.027176968008405
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",639.0,1711.752,1,1,establecimiento,True,37.33017399716781,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113701,Centro Comunitario de Salud Familiar Yalta,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,37.33017399716781
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",418.0,708.492,1,1,establecimiento,True,58.99854903089944,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113702,Centro Comunitario de Salud Familiar Sierra Bella,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,58.99854903089944
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",623.0,1399.32,1,1,establecimiento,True,44.52162478918332,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113722,Centro Comunitario de Salud Familiar Dr. Salvador Allende,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,44.52162478918332
2025,3,Cobertura efectiva (tasa de control poblacional) de HTA,HTA y HEARTS,%,calculado,"Mes 12, Col01 total; numerador con todos los reportantes REM P4 RM y denominador PIV APS.",519.0,709.872,1,1,establecimiento,True,73.11177226316858,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113753,Centro Comunitario de Salud Familiar Reverendo Javier Peró,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Primario,Vigente en Operación Habitual,True,73.11177226316858
